	Subjects	Trial	Delay	RTs						
2675	14	75	500	187.8066661						
2676	14	76	100	386.8900811						
2677	14	77	100	374.222575						
2678	14	78	500	255.0251493						
2679	14	79	100	308.3782613						
2680	14	80	100	343.5244011						
2681	14	81	100	350.3388688						
2682	14	82	100	349.992194						
2683	14	83	500	282.4725791						
2684	14	84	500	226.0040784						
2685	14	85	500	122.5480291						
2686	14	86	500	193.6025274						
2687	14	87	500	303.9784029						
2688	14	88	100	389.7010478						
2689	14	89	100	354.2206453						
2690	14	90	100	245.8207761						
2691	14	91	500	238.1986933						
2692	14	92	100	298.4940322						
2693	14	93	500	186.6980901						
2694	14	94	100	313.161692						
2695	14	95	500	211.3318525						
2696	14	96	500	191.8925933						
2697	14	97	500	207.8539158						
2698	14	98	100	377.8465742						
2699	14	99	100	350.2755898						
2700	14	100	500	232.7324791						
2701	14	101	500	239.6919119						
2702	14	102	500	311.6717667						
2703	14	103	500	251.9406361						
2704	14	104	100	260.7989269						
2705	14	105	500	167.6925275						
2706	14	106	100	335.4673443						
2707	14	107	100	272.0064022						
2708	14	108	500	210.5310868						
2709	14	109	100	376.7267786						
2710	14	110	500	296.6856152						
2711	14	111	500	219.577748						
2712	14	112	500	341.062672						
2713	14	113	100	185.8452785						
2714	14	114	500	249.2949498						
2715	14	115	500	250.4181792						
2716	14	116	100	370.2629306						
2717	14	117	100	363.6068822						
2718	14	118	500	132.2435245						
2719	14	119	500	275.1485889						
2720	14	120	500	178.5113675						
2721	14	121	100	310.3619667						
2722	14	122	100	385.4427411						
2723	14	123	100	346.7197015						
2724	14	124	500	311.2757579						
2725	14	125	500	224.7117855						
2726	14	126	500	300.0579649						
2727	14	127	100	352.1458757						
2728	14	128	100	366.7076179						
2729	14	129	100	315.266693						
2730	14	130	500	234.8275089						
2731	14	131	500	317.9800134						
2732	14	132	500	205.9921679						
2733	14	133	100	308.5019745						
2734	14	134	100	316.1664869						
2735	14	135	100	322.8440111						
2736	14	136	500	223.7313584						
2737	14	137	100	297.4398065						
2738	14	138	500	283.615958						
2739	14	139	100	377.5950775						
2740	14	140	100	310.2249058						
2741	14	141	500	168.4646145						
2742	14	142	100	442.9242584						
2743	14	143	100	416.6086531						
2744	14	144	500	221.5700143						
2745	14	145	100	325.1579787						
2746	14	146	500	300.480377						
2747	14	147	500	180.3465486						
2748	14	148	100	410.7641699						
2749	14	149	100	345.7033145						
2750	14	150	100	333.0159756						
2751	14	151	100	397.4306369						
2752	14	152	500	230.1001255						
2753	14	153	100	354.9528679						
2754	14	154	100	392.5772829						
2755	14	155	100	412.4895025						
2756	14	156	100	283.0458901						
2757	14	157	100	385.8005253						
2758	14	158	100	304.1280608						
2759	14	159	100	280.9959693						
2760	14	160	500	155.8496039						
2761	14	161	500	215.7248493						
2762	14	162	100	282.1106145						
2763	14	163	500	232.2169078						
2764	14	164	100	308.2862682						
2765	14	165	100	309.2426762						
2766	14	166	100	334.6536777						
2767	14	167	500	292.5509955						
2768	14	168	500	238.6032114						
2769	14	169	500	239.011485						
2770	14	170	100	268.2945744						
2771	14	171	500	328.5428191						
2772	14	172	500	240.1845883						
2773	14	173	100	269.6044735						
2774	14	174	500	299.1590205						
2775	14	175	500	210.4004654						
2776	14	176	500	308.1645855						
2777	14	177	100	334.2656859						
2778	14	178	500	194.4599551						
2779	14	179	500	299.4176112						
2780	14	180	500	228.7583029						
2781	14	181	500	162.7572439						
2782	14	182	500	250.7336961						
2783	14	183	100	311.6588582						
2784	14	184	500	340.4769959						
2785	14	185	500	317.5044012						
2786	14	186	500	201.5753169						
2787	14	187	100	323.5913403						
2788	14	188	100	354.1712295						
2789	14	189	100	343.9703347						
2790	14	190	100	321.3364854						
2791	14	191	500	291.6841401						
2792	14	192	100	369.9163134						
2793	14	193	500	281.7754291						
2794	14	194	100	379.0847171						
2795	14	195	500	246.453748						
2796	14	196	100	262.493447						
2797	14	197	500	209.208407						
2798	14	198	500	338.7538865						
2799	14	199	500	318.0894709						
2800	14	200	100	279.6321511						
2801	15	1	100	315.6104668						
2802	15	2	500	189.1810683						
2803	15	3	500	276.7067526						
2804	15	4	500	196.0773021						
2805	15	5	100	417.916073						
2806	15	6	100	324.4128773						
2807	15	7	100	283.4534617						
2808	15	8	500	307.5007282						
2809	15	9	100	349.3987283						
2810	15	10	100	363.6638229						
2811	15	11	100	232.8236228						
2812	15	12	500	287.2401996						
2813	15	13	100	410.8188334						
2814	15	14	500	284.8995501						
2815	15	15	100	348.636578						
2816	15	16	500	315.4195526						
2817	15	17	100	353.3476775						
2818	15	18	100	378.9211897						
2819	15	19	100	423.1478727						
2820	15	20	500	223.7352337						
2821	15	21	500	220.7933059						
2822	15	22	500	266.2760462						
2823	15	23	100	344.1271112						
2824	15	24	500	237.4786624						
2825	15	25	500	292.6064917						
2826	15	26	500	253.2211982						
2827	15	27	500	322.2993111						
2828	15	28	100	312.6967095						
2829	15	29	100	441.1760545						
2830	15	30	100	313.9869788						
2831	15	31	500	285.4484154						
2832	15	32	500	281.2288923						
2833	15	33	100	291.24448						
2834	15	34	500	262.0478829						
2835	15	35	100	318.5628156						
2836	15	36	500	228.762119						
2837	15	37	100	259.0497201						
2838	15	38	100	367.3183437						
2839	15	39	100	360.1662139						
2840	15	40	100	315.1986001						
2841	15	41	100	327.7882108						
2842	15	42	100	332.6762853						
2843	15	43	500	218.2190446						
2844	15	44	500	224.8275622						
2845	15	45	100	310.8496143						
2846	15	46	100	388.6688258						
2847	15	47	500	318.720075						
2848	15	48	100	368.1777155						
2849	15	49	100	298.8089832						
2850	15	50	100	358.4597474						
2851	15	51	500	288.7944863						
2852	15	52	100	446.087627						
2853	15	53	500	244.1742062						
2854	15	54	500	233.5304273						
2855	15	55	100	409.3604291						
2856	15	56	500	290.1658462						
2857	15	57	500	248.8891753						
2858	15	58	500	243.4678647						
2859	15	59	100	250.8185497						
2860	15	60	500	234.1275179						
2861	15	61	100	341.8931868						
2862	15	62	100	328.2585338						
2863	15	63	500	252.3163553						
2864	15	64	500	192.6939812						
2865	15	65	500	160.512303						
2866	15	66	500	252.3403994						
2867	15	67	500	194.5512685						
2868	15	68	500	256.8769846						
2869	15	69	100	341.5730364						
2870	15	70	100	375.873696						
2871	15	71	100	300.3831073						
2872	15	72	100	374.5803181						
2873	15	73	500	241.5295566						
2874	15	74	500	276.9383537						
2875	15	75	100	355.6660129						
2876	15	76	500	173.5261299						
2877	15	77	100	348.8018899						
2878	15	78	100	400.4867797						
2879	15	79	100	337.8968159						
2880	15	80	100	318.1427759						
2881	15	81	100	360.8749174						
2882	15	82	500	310.8816017						
2883	15	83	100	399.9293704						
2884	15	84	100	372.6948605						
2885	15	85	500	252.1084872						
2886	15	86	100	401.3832938						
2887	15	87	100	400.7565737						
2888	15	88	100	360.3257743						
2889	15	89	100	312.6681516						
2890	15	90	100	400.4567159						
2891	15	91	500	224.933811						
2892	15	92	100	424.9015167						
2893	15	93	100	397.6964836						
2894	15	94	100	421.6631015						
2895	15	95	100	369.8484864						
2896	15	96	500	234.5666049						
2897	15	97	100	332.9181021						
2898	15	98	500	214.7657113						
2899	15	99	100	349.5059551						
2900	15	100	500	232.8330775						
2901	15	101	100	339.9211212						
2902	15	102	500	258.9261735						
2903	15	103	100	395.6013927						
2904	15	104	100	267.8379023						
2905	15	105	500	245.9037311						
2906	15	106	500	250.9231795						
2907	15	107	500	277.8107972						
2908	15	108	500	236.4724931						
2909	15	109	500	391.8546158						
2910	15	110	500	236.587598						
2911	15	111	500	258.0809834						
2912	15	112	100	370.8616555						
2913	15	113	500	198.8742446						
2914	15	114	100	308.1435666						
2915	15	115	500	241.3756458						
2916	15	116	100	423.3419504						
2917	15	117	500	208.0398305						
2918	15	118	500	170.2335847						
2919	15	119	500	175.981789						
2920	15	120	500	333.048282						
2921	15	121	500	276.9754397						
2922	15	122	500	282.0503709						
2923	15	123	100	338.3003879						
2924	15	124	500	283.2373334						
2925	15	125	500	245.7054263						
2926	15	126	100	439.6650856						
2927	15	127	500	219.0025707						
2928	15	128	100	313.3786549						
2929	15	129	500	306.0963939						
2930	15	130	500	243.022332						
2931	15	131	500	257.4708318						
2932	15	132	100	259.0683694						
2933	15	133	500	245.8963046						
2934	15	134	500	193.2873574						
2935	15	135	500	246.0348934						
2936	15	136	100	365.4528415						
2937	15	137	500	175.200453						
2938	15	138	100	298.2296038						
2939	15	139	500	263.0587153						
2940	15	140	500	194.080567						
2941	15	141	500	256.8802142						
2942	15	142	500	310.6821019						
2943	15	143	500	253.240475						
2944	15	144	100	373.2642556						
2945	15	145	500	218.3372408						
2946	15	146	500	268.1829092						
2947	15	147	500	201.2641541						
2948	15	148	100	380.3188564						
2949	15	149	100	354.5190537						
2950	15	150	100	406.3319404						
2951	15	151	500	237.1462536						
2952	15	152	100	406.269732						
2953	15	153	100	399.6714761						
2954	15	154	500	231.8246883						
2955	15	155	500	214.9286282						
2956	15	156	500	197.8386565						
2957	15	157	500	274.338378						
2958	15	158	100	346.5427078						
2959	15	159	100	310.5221511						
2960	15	160	100	340.5082534						
2961	15	161	100	394.3081095						
2962	15	162	500	305.3818193						
2963	15	163	500	219.9754995						
2964	15	164	100	347.3165897						
2965	15	165	100	389.8694772						
2966	15	166	100	298.0821542						
2967	15	167	100	455.9193385						
2968	15	168	100	265.2709621						
2969	15	169	100	326.8434178						
2970	15	170	500	256.6549472						
2971	15	171	500	263.6370637						
2972	15	172	500	205.5821037						
2973	15	173	100	418.6541421						
2974	15	174	500	204.428319						
2975	15	175	100	354.0445148						
2976	15	176	100	339.3352293						
2977	15	177	100	302.2426602						
2978	15	178	100	270.4530169						
2979	15	179	100	394.1612195						
2980	15	180	500	232.0541765						
2981	15	181	500	262.8988181						
2982	15	182	500	252.8391391						
2983	15	183	100	423.6874833						
2984	15	184	500	198.6336131						
2985	15	185	100	279.5248148						
2986	15	186	500	336.3406307						
2987	15	187	100	398.9298728						
2988	15	188	500	287.9444584						
2989	15	189	500	224.7147857						
2990	15	190	100	307.665727						
2991	15	191	100	239.5363549						
2992	15	192	500	258.3801101						
2993	15	193	500	207.5414712						
2994	15	194	100	332.4612419						
2995	15	195	500	213.1952863						
2996	15	196	100	427.3742915						
2997	15	197	500	312.5968299						
2998	15	198	500	318.1386061						
2999	15	199	100	293.4071652						
3000	15	200	100	327.2477035						
3001	16	1	100	371.873153						
3002	16	2	100	314.8102458						
3003	16	3	100	316.9187604						
3004	16	4	100	392.1163695						
3005	16	5	100	343.9372819						
3006	16	6	500	308.9034564						
3007	16	7	500	213.4581953						
3008	16	8	100	326.0751399						
3009	16	9	500	237.976201						
3010	16	10	100	383.9080287						
3011	16	11	500	234.5240917						
3012	16	12	100	432.8900186						
3013	16	13	500	232.3556726						
3014	16	14	100	455.7684552						
3015	16	15	100	325.8768701						
3016	16	16	500	247.8056508						
3017	16	17	100	354.0558159						
3018	16	18	100	369.0364464						
3019	16	19	100	343.906461						
3020	16	20	100	376.6590285						
3021	16	21	500	237.715176						
3022	16	22	100	323.5578746						
3023	16	23	100	321.5718763						
3024	16	24	100	408.7016236						
3025	16	25	500	206.7057914						
3026	16	26	500	281.5487466						
3027	16	27	100	429.4562588						
3028	16	28	500	319.8954376						
3029	16	29	500	201.6768004						
3030	16	30	100	326.5661042						
3031	16	31	100	308.233797						
3032	16	32	100	367.3722312						
3033	16	33	100	393.3331759						
3034	16	34	100	214.1330069						
3035	16	35	100	323.9880125						
3036	16	36	500	176.412383						
3037	16	37	100	297.36803						
3038	16	38	100	441.8058914						
3039	16	39	100	287.4541717						
3040	16	40	100	287.8330037						
3041	16	41	500	297.4655979						
3042	16	42	100	394.0016895						
3043	16	43	100	354.1454412						
3044	16	44	500	277.8355601						
3045	16	45	500	137.2507454						
3046	16	46	100	327.4580348						
3047	16	47	100	256.5458951						
3048	16	48	500	195.6240173						
3049	16	49	500	235.8603868						
3050	16	50	100	391.3268834						
3051	16	51	100	374.8649192						
3052	16	52	500	232.3630466						
3053	16	53	500	142.7303607						
3054	16	54	100	369.2498358						
3055	16	55	500	310.9118431						
3056	16	56	500	212.7581979						
3057	16	57	100	312.1542451						
3058	16	58	500	264.2213368						
3059	16	59	100	315.2862531						
3060	16	60	500	190.3328808						
3061	16	61	500	228.3623481						
3062	16	62	100	366.3297992						
3063	16	63	100	422.5813843						
3064	16	64	500	237.4178683						
3065	16	65	100	320.2259683						
3066	16	66	500	241.0609604						
3067	16	67	500	240.0067761						
3068	16	68	500	195.2377245						
3069	16	69	500	228.8530844						
3070	16	70	500	265.4086552						
3071	16	71	500	275.1968274						
3072	16	72	500	243.283086						
3073	16	73	500	182.3900948						
3074	16	74	500	260.0682016						
3075	16	75	100	342.1940497						
3076	16	76	500	217.0074928						
3077	16	77	500	279.3990829						
3078	16	78	100	371.4214713						
3079	16	79	100	352.5676793						
3080	16	80	500	249.1499069						
3081	16	81	500	242.9916918						
3082	16	82	100	357.9689223						
3083	16	83	100	406.5179458						
3084	16	84	500	273.2439711						
3085	16	85	500	209.3272534						
3086	16	86	100	386.4831708						
3087	16	87	500	216.9079481						
3088	16	88	100	392.9309959						
3089	16	89	100	224.5569768						
3090	16	90	100	335.9801961						
3091	16	91	500	250.5701928						
3092	16	92	100	321.2640896						
3093	16	93	100	327.23265						
3094	16	94	500	267.8428379						
3095	16	95	100	341.7660443						
3096	16	96	100	404.8651215						
3097	16	97	500	320.1850538						
3098	16	98	100	428.4158627						
3099	16	99	500	220.4137854						
3100	16	100	100	342.7027332						
3101	16	101	500	322.1819322						
3102	16	102	500	223.3610216						
3103	16	103	500	193.7302715						
3104	16	104	500	294.4041385						
3105	16	105	500	244.4043245						
3106	16	106	500	267.2956701						
3107	16	107	500	213.5310806						
3108	16	108	500	219.8435849						
3109	16	109	500	230.310729						
3110	16	110	100	322.9238035						
3111	16	111	100	314.9533574						
3112	16	112	500	180.0182406						
3113	16	113	500	281.0192213						
3114	16	114	100	293.3976395						
3115	16	115	500	317.2461638						
3116	16	116	500	180.774016						
3117	16	117	100	353.9025594						
3118	16	118	100	412.780217						
3119	16	119	100	430.9083184						
3120	16	120	500	226.7192605						
3121	16	121	500	269.6288515						
3122	16	122	500	270.2963456						
3123	16	123	500	256.1531204						
3124	16	124	100	353.7987005						
3125	16	125	500	236.4420625						
3126	16	126	500	290.9825632						
3127	16	127	100	358.2819464						
3128	16	128	100	348.2121442						
3129	16	129	100	385.0289087						
3130	16	130	100	341.1286583						
3131	16	131	500	229.872274						
3132	16	132	100	380.4578444						
3133	16	133	500	251.6655635						
3134	16	134	500	234.3293508						
3135	16	135	100	391.6580329						
3136	16	136	100	322.655288						
3137	16	137	500	289.4467525						
3138	16	138	100	372.9176435						
3139	16	139	500	269.8101321						
3140	16	140	100	311.4543724						
3141	16	141	500	214.8370336						
3142	16	142	500	222.5920967						
3143	16	143	100	330.1173015						
3144	16	144	500	258.7214301						
3145	16	145	500	221.5711931						
3146	16	146	100	344.3924734						
3147	16	147	100	311.7002847						
3148	16	148	500	270.4074796						
3149	16	149	100	402.009452						
3150	16	150	100	310.7642184						
3151	16	151	100	335.6578908						
3152	16	152	500	344.1727596						
3153	16	153	500	268.9541361						
3154	16	154	100	454.8063112						
3155	16	155	500	259.4025851						
3156	16	156	100	381.2749011						
3157	16	157	100	417.2591561						
3158	16	158	100	340.5981265						
3159	16	159	500	219.5139306						
3160	16	160	500	220.7863677						
3161	16	161	500	288.0421397						
3162	16	162	100	370.7743596						
3163	16	163	500	262.2707796						
3164	16	164	100	318.238039						
3165	16	165	100	374.9710055						
3166	16	166	500	265.7778823						
3167	16	167	500	219.4400665						
3168	16	168	500	176.8491176						
3169	16	169	100	219.6263976						
3170	16	170	100	379.7163181						
3171	16	171	100	381.6878546						
3172	16	172	100	392.3428171						
3173	16	173	500	246.0846862						
3174	16	174	500	255.33251						
3175	16	175	100	349.1853599						
3176	16	176	500	192.9367649						
3177	16	177	100	432.0805983						
3178	16	178	500	292.7049226						
3179	16	179	500	250.081597						
3180	16	180	100	250.3237945						
3181	16	181	100	322.0593011						
3182	16	182	100	321.7013462						
3183	16	183	500	224.6572801						
3184	16	184	100	381.1700289						
3185	16	185	500	253.974297						
3186	16	186	500	195.6366801						
3187	16	187	500	260.8000673						
3188	16	188	500	282.2645417						
3189	16	189	100	349.9219841						
3190	16	190	100	321.056599						
3191	16	191	500	237.3175608						
3192	16	192	500	244.069709						
3193	16	193	500	372.9700966						
3194	16	194	100	287.7928836						
3195	16	195	500	257.2642094						
3196	16	196	100	242.5321467						
3197	16	197	100	371.8502261						
3198	16	198	500	176.5917192						
3199	16	199	100	286.7539415						
3200	16	200	500	307.548041						
3201	17	1	100	280.0068759						
3202	17	2	500	236.1532908						
3203	17	3	500	254.083475						
3204	17	4	100	385.5459473						
3205	17	5	500	284.8846337						
3206	17	6	500	275.3811639						
3207	17	7	500	226.07622						
3208	17	8	500	206.680386						
3209	17	9	500	252.2827262						
3210	17	10	500	323.1824492						
3211	17	11	500	262.9419651						
3212	17	12	500	201.6332326						
3213	17	13	100	371.8394742						
3214	17	14	100	448.6258739						
3215	17	15	500	253.8477428						
3216	17	16	500	254.0735708						
3217	17	17	100	348.9502281						
3218	17	18	500	340.4458202						
3219	17	19	500	283.4563448						
3220	17	20	100	306.0472553						
3221	17	21	100	389.6416951						
3222	17	22	100	298.5674833						
3223	17	23	100	365.1440448						
3224	17	24	100	350.6611407						
3225	17	25	500	256.0435386						
3226	17	26	500	182.1061209						
3227	17	27	100	328.6256776						
3228	17	28	100	394.6351101						
3229	17	29	500	348.6086231						
3230	17	30	500	239.9956931						
3231	17	31	100	496.3758127						
3232	17	32	100	449.5542287						
3233	17	33	500	293.6519576						
3234	17	34	100	345.2604841						
3235	17	35	100	469.831481						
3236	17	36	100	416.8691348						
3237	17	37	100	340.2895561						
3238	17	38	100	294.493787						
3239	17	39	500	309.4673333						
3240	17	40	500	275.9824189						
3241	17	41	500	322.1212954						
3242	17	42	100	298.4176096						
3243	17	43	500	262.6209009						
3244	17	44	100	367.3144687						
3245	17	45	100	337.3776229						
3246	17	46	500	165.6782297						
3247	17	47	100	393.690985						
3248	17	48	500	263.1714092						
3249	17	49	100	400.0233687						
3250	17	50	100	386.0101631						
3251	17	51	100	327.3955219						
3252	17	52	100	367.1766555						
3253	17	53	100	297.8696125						
3254	17	54	100	326.3670024						
3255	17	55	100	434.8499089						
3256	17	56	500	275.2634262						
3257	17	57	100	290.4263214						
3258	17	58	100	410.4819667						
3259	17	59	100	315.2175856						
3260	17	60	100	319.2617963						
3261	17	61	500	212.3829941						
3262	17	62	500	332.377819						
3263	17	63	500	282.926943						
3264	17	64	100	341.0922146						
3265	17	65	500	220.3660815						
3266	17	66	500	192.7764798						
3267	17	67	100	345.6917464						
3268	17	68	500	199.1289985						
3269	17	69	100	326.1428806						
3270	17	70	100	430.3757106						
3271	17	71	500	196.1413062						
3272	17	72	100	421.8214678						
3273	17	73	500	258.944409						
3274	17	74	100	294.1320963						
3275	17	75	500	369.0611545						
3276	17	76	100	339.1823475						
3277	17	77	100	375.1006063						
3278	17	78	500	266.0420404						
3279	17	79	100	356.3092548						
3280	17	80	100	463.7362217						
3281	17	81	100	432.3327074						
3282	17	82	500	107.2368787						
3283	17	83	100	309.0490638						
3284	17	84	100	401.6584092						
3285	17	85	100	270.9054235						
3286	17	86	500	220.4378543						
3287	17	87	500	307.3651236						
3288	17	88	100	351.0174304						
3289	17	89	500	294.3003131						
3290	17	90	500	235.2179558						
3291	17	91	500	273.7284085						
3292	17	92	100	363.1535966						
3293	17	93	500	219.9199823						
3294	17	94	100	380.1678331						
3295	17	95	500	237.091916						
3296	17	96	100	357.2236336						
3297	17	97	500	243.5108198						
3298	17	98	500	346.547541						
3299	17	99	500	254.3660642						
3300	17	100	100	279.3139157						
3301	17	101	500	217.0694972						
3302	17	102	500	240.1345104						
3303	17	103	500	246.259666						
3304	17	104	500	323.4025584						
3305	17	105	100	418.0365063						
3306	17	106	100	367.9652663						
3307	17	107	100	336.8067232						
3308	17	108	100	325.6967994						
3309	17	109	100	368.0947607						
3310	17	110	100	408.3240866						
3311	17	111	500	284.4981782						
3312	17	112	100	374.5604691						
3313	17	113	500	223.7405935						
3314	17	114	500	295.0562518						
3315	17	115	500	232.4179838						
3316	17	116	100	419.6823769						
3317	17	117	100	321.6199439						
3318	17	118	100	311.5938429						
3319	17	119	100	487.9597394						
3320	17	120	100	274.7712477						
3321	17	121	500	274.7819369						
3322	17	122	100	372.6856862						
3323	17	123	100	377.1052737						
3324	17	124	100	317.6140387						
3325	17	125	100	277.8583583						
3326	17	126	500	301.7991222						
3327	17	127	100	325.7919887						
3328	17	128	100	358.2493331						
3329	17	129	100	303.3080351						
3330	17	130	500	175.0200831						
3331	17	131	100	362.4000229						
3332	17	132	500	216.274858						
3333	17	133	500	157.4839068						
3334	17	134	500	187.5382571						
3335	17	135	100	307.7182723						
3336	17	136	500	217.0347416						
3337	17	137	500	243.8888531						
3338	17	138	500	239.3057328						
3339	17	139	500	282.1666028						
3340	17	140	100	329.408163						
3341	17	141	100	429.1629653						
3342	17	142	500	269.6049852						
3343	17	143	500	186.6382683						
3344	17	144	100	334.9714368						
3345	17	145	500	246.818514						
3346	17	146	500	269.6663411						
3347	17	147	500	282.018048						
3348	17	148	500	272.3370004						
3349	17	149	100	286.8906046						
3350	17	150	500	271.1341669						
3351	17	151	500	333.4319795						
3352	17	152	100	362.3947901						
3353	17	153	500	302.386639						
3354	17	154	100	304.6883399						
3355	17	155	100	360.7224091						
3356	17	156	500	217.5922876						
3357	17	157	500	236.5299586						
3358	17	158	500	242.312916						
3359	17	159	100	334.9271157						
3360	17	160	500	169.1288642						
3361	17	161	100	343.6130791						
3362	17	162	500	219.5011756						
3363	17	163	500	170.5820528						
3364	17	164	100	342.4479962						
3365	17	165	100	327.3836057						
3366	17	166	100	431.7669199						
3367	17	167	500	310.5357122						
3368	17	168	100	368.9695146						
3369	17	169	500	171.8214497						
3370	17	170	500	330.2541102						
3371	17	171	500	256.6132367						
3372	17	172	100	364.5819339						
3373	17	173	100	329.7926824						
3374	17	174	500	218.9772253						
3375	17	175	100	322.1559543						
3376	17	176	500	217.3623774						
3377	17	177	500	238.1995171						
3378	17	178	500	242.5981601						
3379	17	179	100	353.0871663						
3380	17	180	500	281.2724219						
3381	17	181	100	263.8496614						
3382	17	182	500	237.6338806						
3383	17	183	500	224.6561229						
3384	17	184	500	257.0363658						
3385	17	185	500	199.5030502						
3386	17	186	100	292.4294884						
3387	17	187	100	312.1201933						
3388	17	188	500	266.9013691						
3389	17	189	500	175.5264657						
3390	17	190	500	209.1899319						
3391	17	191	100	329.7656622						
3392	17	192	100	385.4500016						
3393	17	193	100	420.2036559						
3394	17	194	100	406.702155						
3395	17	195	500	195.9594837						
3396	17	196	500	192.3625622						
3397	17	197	500	232.7770331						
3398	17	198	500	296.7085044						
3399	17	199	100	385.3865629						
3400	17	200	100	293.6825742						
3401	18	1	500	286.3786653						
3402	18	2	100	357.4195909						
3403	18	3	500	211.592012						
3404	18	4	500	149.2645021						
3405	18	5	100	401.1017984						
3406	18	6	500	337.6836057						
3407	18	7	100	390.2561883						
3408	18	8	500	224.3696218						
3409	18	9	100	390.2271158						
3410	18	10	100	318.5485244						
3411	18	11	500	312.2426987						
3412	18	12	100	479.7381521						
3413	18	13	500	252.8157422						
3414	18	14	500	194.3953934						
3415	18	15	100	356.6482838						
3416	18	16	100	362.180407						
3417	18	17	100	314.1385667						
3418	18	18	100	363.3615037						
3419	18	19	100	273.5468653						
3420	18	20	500	301.8760535						
3421	18	21	100	391.907575						
3422	18	22	500	266.1422591						
3423	18	23	500	210.2967355						
3424	18	24	500	317.998136						
3425	18	25	500	284.0629293						
3426	18	26	100	383.3443232						
3427	18	27	100	325.3147081						
3428	18	28	500	223.1208173						
3429	18	29	100	372.9574091						
3430	18	30	100	346.4893942						
3431	18	31	500	304.8596715						
3432	18	32	100	397.9277018						
3433	18	33	500	273.5111638						
3434	18	34	100	401.0657344						
3435	18	35	500	256.7092135						
3436	18	36	100	445.4562213						
3437	18	37	100	408.3161024						
3438	18	38	100	381.6678322						
3439	18	39	500	196.8167532						
3440	18	40	500	194.0392651						
3441	18	41	500	208.9099423						
3442	18	42	100	326.4119316						
3443	18	43	100	444.3663802						
3444	18	44	100	269.6601453						
3445	18	45	100	275.6647572						
3446	18	46	500	249.0422273						
3447	18	47	500	251.7449677						
3448	18	48	500	141.7783452						
3449	18	49	100	412.8064933						
3450	18	50	500	212.7377602						
3451	18	51	100	339.8941096						
3452	18	52	500	291.0312704						
3453	18	53	100	332.8929801						
3454	18	54	500	268.0326481						
3455	18	55	500	219.2705166						
3456	18	56	500	297.3935848						
3457	18	57	100	351.310854						
3458	18	58	500	202.0525316						
3459	18	59	500	201.0215447						
3460	18	60	100	341.71338						
3461	18	61	500	283.4911268						
3462	18	62	500	215.1269528						
3463	18	63	100	315.8464799						
3464	18	64	100	297.9407029						
3465	18	65	500	223.578345						
3466	18	66	100	339.8033961						
3467	18	67	100	383.5611945						
3468	18	68	100	336.6285903						
3469	18	69	500	224.9898376						
3470	18	70	500	236.3137285						
3471	18	71	500	264.4208925						
3472	18	72	500	276.0433176						
3473	18	73	100	380.3282681						
3474	18	74	500	139.3045506						
3475	18	75	100	426.1199083						
3476	18	76	100	343.5999992						
3477	18	77	100	410.7778415						
3478	18	78	100	386.2609179						
3479	18	79	100	358.825787						
3480	18	80	100	405.7866632						
3481	18	81	100	287.8062649						
3482	18	82	100	412.7077729						
3483	18	83	100	364.9490958						
3484	18	84	500	265.9580854						
3485	18	85	100	371.1085488						
3486	18	86	100	333.2392067						
3487	18	87	500	306.6606082						
3488	18	88	500	228.4988284						
3489	18	89	100	316.0220332						
3490	18	90	500	249.6352297						
3491	18	91	100	367.7331702						
3492	18	92	100	326.6894236						
3493	18	93	500	251.461184						
3494	18	94	500	238.1769059						
3495	18	95	500	247.8113442						
3496	18	96	100	266.7573799						
3497	18	97	100	312.6805293						
3498	18	98	100	382.7784282						
3499	18	99	500	194.7740707						
3500	18	100	100	270.4072198						
3501	18	101	100	452.6273681						
3502	18	102	500	320.4969103						
3503	18	103	500	255.31102						
3504	18	104	500	297.5870541						
3505	18	105	500	278.5962915						
3506	18	106	500	233.0884096						
3507	18	107	500	179.7405337						
3508	18	108	100	372.1446369						
3509	18	109	500	113.268999						
3510	18	110	100	440.7791492						
3511	18	111	500	219.7798136						
3512	18	112	100	427.737519						
3513	18	113	100	278.6024204						
3514	18	114	100	245.3959649						
3515	18	115	100	369.276215						
3516	18	116	100	381.4832606						
3517	18	117	100	402.6812875						
3518	18	118	100	347.3154984						
3519	18	119	500	228.7678336						
3520	18	120	100	378.3600929						
3521	18	121	500	227.6709164						
3522	18	122	100	288.4027663						
3523	18	123	100	411.4128602						
3524	18	124	500	246.4586443						
3525	18	125	500	149.1105845						
3526	18	126	500	284.8697284						
3527	18	127	100	289.5198083						
3528	18	128	500	282.0042903						
3529	18	129	100	364.749856						
3530	18	130	500	221.8671627						
3531	18	131	500	298.8242513						
3532	18	132	500	273.7256822						
3533	18	133	500	250.9093862						
3534	18	134	100	397.3317719						
3535	18	135	500	210.0417127						
3536	18	136	500	288.6316251						
3537	18	137	500	322.3784558						
3538	18	138	500	225.108746						
3539	18	139	100	384.7402059						
3540	18	140	500	156.7404761						
3541	18	141	100	392.3979185						
3542	18	142	100	384.2925599						
3543	18	143	500	271.8634396						
3544	18	144	500	244.3926556						
3545	18	145	500	281.0659211						
3546	18	146	100	350.8224125						
3547	18	147	100	263.8155192						
3548	18	148	100	307.2063579						
3549	18	149	100	321.9458713						
3550	18	150	100	289.1389686						
3551	18	151	100	411.816024						
3552	18	152	500	281.5586298						
3553	18	153	100	373.7567376						
